distance,elapsed_time,highest_elevation,lowest_elevation,moving_time,total_elevation_gain
4699.5,1332,143.6,122.9,1021,46.1
3957.3,832,143.6,122.6,785,42.8
4471.5,1046,143.6,123.0,937,40.2
4367.3,973,146.3,123.0,873,53.7
4572.4,1196,146.2,122.9,914,45.1
4424.8,1089,143.6,122.2,914,50.0
4411.6,1129,143.6,122.9,978,41.3
3957.2,1068,143.6,121.4,910,43.4
4476.7,1180,143.6,122.9,997,46.8
3969.1,1046,143.6,121.8,883,42.8
4419.9,1080,143.6,121.4,927,51.6
4543.9,1388,143.6,122.9,1075,44.6
4357.9,1183,146.2,122.9,929,58.4
4602.9,1273,143.6,123.0,1031,40.4
4396.4,1273,146.1,123.0,1038,63.1
4571.2,1122,143.6,123.0,911,40.2
3915.1,1071,143.6,126.7,818,40.8
5145.8,32682,143.6,121.5,1293,47.6
15243.2,3963,125.2,105.0,3576,89.3
16431.6,4232,217.0,94.1,3230,272.4
7740.3,2179,125.1,112.0,1292,21.0
15293.9,3693,125.3,105.0,2800,89.0
8488.2,2353,122.0,105.0,1478,37.1
7549.6,2437,125.0,112.0,1321,23.9
118489.0,26850,692.9,98.5,25282,3026.2
14619.2,5935,377.9,97.5,3542,383.5
37146.3,13429,378.0,104.8,8672,1147.9
16912.9,5811,125.3,103.2,4191,114.5
14076.5,4094,135.0,94.1,2598,164.6
7565.4,2004,125.3,112.0,1218,24.0
23028.3,7758,217.0,94.6,4663,291.9
7828.3,2359,125.3,112.0,1264,24.1
41814.7,7617,141.0,112.0,6340,188.4
7689.2,2309,125.0,112.0,1808,21.0
36693.2,10226,703.3,262.7,8116,821.1
6962.3,3322,348.5,275.8,2523,107.3
51736.7,12699,880.0,279.0,11616,1688.5
15990.5,3627,125.3,103.0,2550,97.0
8369.3,1694,120.3,104.9,1381,36.8
7604.0,2300,125.3,112.0,1352,28.2
15340.9,3202,125.3,104.9,2701,92.7
28502.0,7851,472.8,96.0,5626,547.7
9171.5,2716,121.5,102.0,1458,43.1
7562.1,1860,125.0,112.0,1220,22.8
15885.1,3557,125.3,104.7,2571,90.5
26719.8,7400,368.5,95.0,5037,461.0
7839.5,2091,125.6,112.0,1366,22.9
16357.2,7067,254.3,175.5,4284,446.4
53385.6,16043,303.0,95.9,10339,595.0
8746.2,2827,120.3,102.0,1469,41.4
7812.2,2450,125.0,112.0,1732,20.9
7370.9,2409,125.1,112.0,1278,36.3
7593.3,2511,125.1,112.0,1228,24.0
15416.5,4472,125.4,104.7,2529,89.5
40289.8,9053,505.0,95.1,7541,937.0
7603.0,2123,125.0,112.0,1558,24.4
15423.0,4410,125.3,104.9,2610,94.7
9012.9,2928,120.3,102.0,1535,40.1
8850.5,3034,127.0,112.0,1559,31.1
15713.4,3489,125.3,104.7,2937,93.0
8654.1,3064,120.3,102.0,1798,40.1
5975.0,1171,119.7,112.0,1132,25.9
87320.1,21763,507.0,183.7,20447,2621.5
28025.3,9344,368.5,95.9,6265,530.2
34442.3,8017,462.0,95.0,6669,522.3
7835.7,2483,125.0,112.0,1599,20.6
10881.9,3071,125.3,112.0,1834,53.6
7804.4,2492,125.4,112.0,1579,23.1
7691.7,2943,125.3,112.3,1740,38.3
7813.5,2944,125.1,112.0,1535,23.3
7979.8,9465,410.6,314.4,3792,131.4
31079.2,7076,167.0,111.9,4804,196.2
7504.7,3131,125.1,112.0,1237,21.0
46778.8,12843,493.4,95.1,9296,722.6
8014.5,2279,125.6,112.0,1479,24.1
7191.8,1889,125.3,112.0,1251,37.0
7831.5,1806,125.3,112.0,1482,23.0
133854.0,25913,693.0,94.9,22814,2171.4
15337.1,3343,125.3,104.9,2657,97.0
15970.0,3582,125.0,102.0,2649,66.6
15743.7,3022,125.3,104.7,2522,95.0
103968.0,25588,693.0,95.9,19400,1557.9
8837.4,2231,120.3,101.9,1549,40.7
7637.9,1907,125.0,112.0,1199,24.0
15466.6,3841,125.2,104.9,2712,88.7
21552.8,9626,135.0,96.0,4279,306.0
59107.8,17355,953.0,333.8,13686,1789.2
17898.9,12060,597.5,333.9,4583,307.8
7300.6,2248,125.3,112.2,1214,36.3
7735.3,2078,125.6,112.0,1271,24.0
6135.8,12485,128.0,115.0,1987,49.8
7608.6,1966,125.1,112.0,1556,24.2
15655.1,3331,125.8,104.8,2969,90.3
8846.9,3037,120.3,101.9,1721,44.8
7535.2,2090,125.0,112.0,1263,22.6
34820.9,13133,701.0,308.0,9599,993.0
12531.8,3241,141.0,102.4,2570,73.4
70815.2,17551,290.0,103.3,14454,1459.7
4425.6,2088,414.6,323.7,1426,61.5
32588.2,5828,371.0,225.0,5058,465.7
15382.7,4661,125.2,104.9,2448,95.7
16911.7,3716,125.1,102.0,2723,68.0
15569.5,2446,125.2,104.9,2146,96.4
17788.1,5165,125.1,104.0,3378,69.7
15293.7,3172,125.3,104.9,2634,93.7
15966.8,3435,125.0,102.0,2672,64.9
12769.3,4199,114.0,95.9,2344,81.8
15553.7,3513,125.3,104.5,2492,95.3
8425.4,2167,120.3,102.0,1305,43.6
7936.3,2138,125.1,112.0,1751,24.9
7051.5,1176,125.3,112.0,1143,36.2
17602.2,6226,120.9,102.0,3233,159.0
8501.8,2186,120.3,102.0,1484,40.0
11915.5,4255,125.2,105.8,2644,42.2
17581.6,5540,126.1,103.2,3594,105.9
114793.0,20639,361.0,96.0,17972,1175.2
31165.0,8063,500.3,94.1,6407,679.1
7911.6,2351,125.3,112.0,1552,22.9
7935.2,1846,125.3,112.1,1414,42.0
7683.6,1925,125.0,112.0,1531,23.0
27359.0,10248,128.0,95.0,5839,161.4
8823.2,2647,124.0,112.1,1554,41.0
9011.7,1904,124.0,112.0,1581,37.3
48209.6,11156,416.5,147.3,9251,1000.2
24940.7,4836,195.1,95.9,4210,219.5
17050.0,3294,113.0,95.9,3034,94.5
40168.8,10274,143.8,129.7,8864,405.4
20335.4,5951,452.5,95.9,4841,438.4
30999.8,7966,193.9,94.3,5825,330.7
7465.5,4711,125.6,112.0,1253,24.0
15713.6,3006,125.3,104.5,2645,95.2
8064.0,2663,120.3,105.0,1441,41.8
7628.6,3080,125.1,112.0,1349,24.1
15743.4,3163,125.3,103.8,2603,96.6
11802.6,2957,119.0,102.0,2020,68.5
7403.8,2203,125.4,112.0,1462,21.0
36883.7,6880,136.0,104.6,5849,262.6
73036.8,20123,697.9,100.6,15950,1483.9
16092.4,3042,125.1,102.0,2688,139.8
11194.2,2937,135.0,96.0,2301,166.0
33860.7,8740,493.9,95.0,6788,596.4
7710.1,2155,124.9,112.0,1492,24.1
40067.6,9335,462.0,95.0,7762,562.6
8096.9,2336,123.0,104.7,1513,59.6
34850.9,9552,500.3,94.1,7381,813.2
7925.9,2027,125.1,112.0,1306,24.3
15945.5,3255,125.3,101.0,2692,144.2
45599.8,10828,500.3,96.0,9324,1106.5
7791.6,1780,125.1,112.0,1233,21.0
26389.3,11476,132.4,112.1,6325,147.8
7870.6,2268,125.1,112.0,1287,22.6
21690.6,4195,119.0,95.9,3697,140.3
94302.1,24056,697.9,102.5,19750,2246.7
17287.0,3141,125.2,101.0,2612,130.5
14839.3,3339,135.0,94.3,2624,170.2
7669.6,2280,125.1,112.0,1296,21.1
16450.5,3116,125.3,105.0,2523,99.0
37720.9,9299,493.0,96.0,7691,854.5
8096.2,2152,125.8,112.0,1615,27.7
37516.1,7928,428.7,95.9,7342,634.2
24852.6,7964,136.5,96.0,5196,229.8
36423.5,8191,505.8,94.4,6482,793.8
7667.2,1752,125.1,112.0,1211,21.0
8354.6,2628,123.0,105.0,1714,39.0
8668.5,2781,122.9,103.0,1489,58.3
76233.7,16522,546.2,99.0,14555,1308.7
38367.4,19439,592.1,201.8,13619,902.3
15855.5,3053,125.1,105.0,2669,92.7
31928.3,11163,500.3,95.0,6871,733.6
7535.8,2931,124.5,112.0,1995,23.0
16419.4,3670,125.3,104.5,2504,91.5
28352.8,6801,405.6,94.5,5643,519.0
7606.8,1835,124.8,112.0,1178,21.0
15202.2,4750,125.2,95.0,2812,83.6
9260.9,3230,127.0,112.0,1507,26.2
41132.8,10572,508.8,99.8,8206,665.6
7604.8,1861,125.3,112.0,1440,23.0
56280.4,9453,386.8,95.9,8670,544.7
13932.7,6744,511.0,94.0,4712,519.4
14877.2,6273,511.0,94.0,4556,542.5
15302.9,2936,125.3,104.9,2402,92.0
26144.0,5683,357.0,94.3,4966,469.0
22939.1,5272,133.9,96.1,3729,178.9
15749.3,3251,125.2,102.4,2353,93.1
37487.9,8729,503.5,94.0,7052,765.8
7852.8,2054,125.0,112.0,1328,20.8
8032.3,2145,120.3,105.0,1246,36.5
7519.0,1810,125.1,112.0,1598,21.0
16138.2,3856,125.3,102.5,3218,95.5
108915.0,20183,359.9,95.9,17362,1092.5
35050.6,8157,505.5,96.0,6442,702.4
8337.2,2259,123.0,104.9,1368,61.3
35408.0,8934,471.6,99.8,7209,512.5
7607.9,2621,125.1,112.0,1627,22.5
7710.0,2311,125.4,112.0,1325,36.5
22606.1,5463,125.1,94.2,3907,173.2
23823.8,10335,125.3,104.9,4070,129.9
7564.3,2223,125.0,112.0,1736,23.2
34896.3,7587,506.1,96.0,6574,763.5
13553.7,3949,121.0,96.0,2675,138.2
8288.4,2135,122.9,104.7,1316,59.2
36349.6,9195,477.0,99.8,7364,524.6
7697.1,2346,125.0,112.0,1545,25.2
18939.4,4658,468.4,95.9,4064,438.3
35369.5,6245,141.2,116.2,5496,151.7
42036.4,15041,135.0,95.9,8722,315.2
13115.5,6630,121.0,95.7,3601,142.2
7512.7,3499,125.5,112.0,2333,31.6
7391.6,2424,125.3,112.0,1775,23.8
7457.3,2905,125.3,112.0,1296,41.0
7535.4,2018,125.0,112.0,1582,24.1
40326.0,9489,125.4,89.6,7998,189.3
7253.2,3065,125.4,112.2,1729,37.6
7982.4,2751,125.1,112.0,1476,24.2
15771.8,4231,125.1,105.0,3149,94.4
8302.7,2604,120.3,105.0,2604,42.4
44555.1,13820,561.2,222.4,11140,901.0
15108.8,2744,222.8,206.8,2472,18.0
23080.9,4052,173.2,147.4,3816,31.0
4327.1,764,219.6,205.4,748,13.0
40752.6,8176,264.2,199.6,7700,176.0
14980.0,2592,223.2,204.4,2412,28.0
43466.8,14580,599.6,175.6,11120,610.0
42731.9,8140,114.4,61.0,7160,124.0
18368.8,3872,225.2,91.2,3612,174.0
38103.3,8920,251.4,-24.2,7836,489.0
22396.3,6360,326.6,55.0,5488,366.0
25450.0,4612,139.2,107.8,4284,31.0
84919.7,22080,532.8,32.6,18064,949.0
48836.8,10788,125.2,16.2,9332,234.0
28092.4,4852,25.8,-3.4,4768,57.0
22855.7,6372,278.0,5.0,5600,345.0
18023.1,4104,181.0,144.2,3660,38.0
23141.8,5572,234.2,106.0,4976,194.0
12144.0,4476,128.6,94.6,3060,51.0
9606.1,2552,276.0,245.4,2240,46.0
16205.9,3700,16.0,-5.2,3356,30.0
20042.1,8324,101.6,75.4,5072,22.0
40809.4,13460,462.4,45.6,11164,979.0
46500.8,12940,496.7,95.9,10480,791.9
8450.1,2361,123.6,105.1,1414,26.5
8134.6,2232,124.4,103.5,1353,41.8
14814.2,2468,110.8,90.4,2316,26.0
8159.1,1624,117.0,92.8,1432,7.0
7369.7,1660,104.2,92.6,1272,4.0
14920.5,2624,127.0,108.0,2456,27.0
8045.3,1592,133.6,109.8,1452,7.0
7290.4,1416,109.6,98.2,1212,2.0
18186.7,5888,372.4,97.6,4360,333.0
16266.7,3271,124.4,103.4,2815,63.9
16838.4,4360,125.5,103.5,3216,84.6
29198.3,7220,331.8,68.2,6024,396.0
19007.4,4324,355.8,81.4,3980,310.0
7943.7,2216,120.2,103.4,1579,36.9
10818.8,3356,120.3,104.1,2047,54.3
32656.1,7995,427.7,96.5,6965,473.2
45946.3,11378,132.4,85.4,7960,80.0
17229.4,5602,157.0,96.0,5602,239.2
15056.1,2888,89.4,50.4,2468,27.0
48875.3,14044,482.2,27.0,11784,724.0
5495.7,1024,66.8,40.0,972,10.0
8281.3,2560,67.2,44.0,1572,12.0
42149.0,7420,125.2,43.4,6332,133.0
7405.2,1984,99.4,91.0,1532,8.0
7311.4,1196,80.6,68.6,1048,4.0
7058.3,1184,84.6,77.4,1104,4.0
7813.8,1432,65.8,50.6,1196,23.0
11004.3,2628,223.2,76.8,2296,165.0
7967.0,1668,101.2,78.2,1360,6.0
7307.2,1312,92.4,80.4,1160,4.0
7108.7,1288,111.0,102.2,1084,6.0
7037.0,1448,130.8,116.8,1136,0.0
32711.7,5893,141.0,116.2,4997,139.0
40849.3,12204,491.2,94.6,9268,596.0
8975.2,2400,122.9,104.1,1362,66.7
7059.6,1292,99.6,90.0,1152,8.0
7431.6,1516,122.6,110.2,1288,2.0
7507.5,1500,153.8,140.4,1336,6.0
15877.6,3249,125.3,103.9,2744,91.3
113898.0,22672,471.0,68.8,18384,714.0
103586.0,25244,674.6,74.6,21136,1805.0
19521.1,5352,484.0,95.9,4464,477.2
8011.8,1536,136.6,124.0,1296,13.0
7438.5,1524,99.4,89.4,1184,2.0
7180.4,1600,58.2,47.8,1220,10.0
7467.3,1344,26.4,16.2,1216,0.0
76156.6,15748,664.6,112.8,12856,842.0
13377.3,2596,181.4,151.0,2324,43.0
7442.8,1380,141.6,130.4,1200,6.0
14941.8,2728,132.2,113.0,2384,21.0
7787.4,1412,129.6,115.0,1188,7.0
13555.6,4696,116.8,94.2,2388,11.0
7059.3,1244,116.8,107.4,1080,8.0
7403.4,1240,111.4,98.8,1136,2.0
14893.2,2540,118.2,96.8,2376,26.0
20303.9,4238,132.0,103.0,3316,54.0
8699.3,1920,120.2,110.0,1452,6.0
7371.7,1336,98.8,87.2,1180,4.0
7113.3,1524,103.8,93.8,1192,6.0
8759.1,1592,84.0,73.8,1488,6.0
25917.8,16088,217.0,61.2,6444,415.0
4412.7,3440,677.2,622.8,1480,104.0
8597.6,2644,124.0,112.1,1488,44.3
8905.0,2099,124.0,112.0,1454,34.1
15622.9,4782,125.4,104.7,2653,96.0
11329.5,4288,136.6,96.0,3316,171.8
38871.6,8920,179.4,121.0,6764,189.0
14832.7,2584,125.8,106.2,2356,27.0
7840.0,1612,109.2,85.2,1284,7.0
7394.1,1388,93.4,82.4,1172,0.0
55997.4,19844,456.6,80.6,11592,652.0
7467.0,1500,97.4,86.2,1256,2.0
14710.6,2538,125.3,104.7,2302,87.3
8386.2,2312,120.3,105.0,1561,37.2
7942.9,2276,125.0,112.0,1503,24.5
3927.6,2138,789.0,752.2,1270,73.0
82411.6,19904,975.6,303.6,18776,2199.0
2863.3,1136,790.6,751.6,656,43.0
5790.8,2280,135.9,96.0,1147,90.3
14927.7,2500,201.2,183.8,2340,24.0
13913.4,4256,214.6,183.6,2920,50.0
7464.2,1356,181.6,172.4,1212,6.0
12665.2,2280,184.4,173.2,2072,12.0
7330.0,1528,172.6,162.2,1228,2.0
15209.1,3520,143.0,121.2,2868,33.0
5247.7,976,168.2,139.8,896,10.0
45558.0,11780,472.8,156.0,10016,921.0
4985.2,992,155.6,127.4,880,34.0
5223.6,1072,159.4,132.6,984,9.0
20717.6,5424,381.8,153.4,4400,365.0
4891.4,1020,153.2,126.2,944,33.0
15126.0,2660,141.6,122.6,2300,17.0
14847.4,2444,146.8,128.6,2256,26.0
23331.1,5896,184.2,127.0,4788,90.0
12020.6,2374,152.6,137.2,2096,14.0
3575.8,924,139.4,133.8,800,6.0
89033.7,17404,641.2,118.2,14960,1097.0
15621.9,2804,162.8,140.6,2640,9.0
22782.8,4448,448.2,190.4,4112,342.0
15431.8,3624,237.0,198.2,3296,59.0
23342.8,6225,382.6,129.8,4616,314.0
15165.8,2796,151.6,131.2,2508,14.0
52155.2,20020,502.0,142.4,12044,525.0
100102.0,22424,534.4,112.8,18476,1138.0
70143.3,22555,482.0,94.5,13576,900.5
8401.8,2972,120.3,105.0,1463,36.8
7903.1,2352,125.0,112.0,1263,24.2
15505.1,3017,125.3,104.9,2427,97.1
16279.3,4278,217.0,94.0,3050,301.3
8307.2,2167,122.9,105.0,1592,56.8
32114.6,6654,493.0,96.0,6036,735.5
7784.9,1948,125.1,112.0,1225,23.8
15656.0,3130,125.3,104.7,2585,92.6
8065.4,2097,120.3,105.0,1377,36.8
7656.0,1909,125.1,112.0,1229,24.0
25151.3,5603,148.0,94.6,4467,243.8
7894.4,2278,125.1,112.0,1260,21.1
26632.9,9319,215.9,140.9,6263,628.5
25201.9,7923,139.3,133.7,5006,112.6
36805.1,8948,155.2,118.8,6848,77.0
48746.3,7808,132.0,101.4,7172,102.0
57898.9,10608,507.8,135.6,9268,425.0
7469.8,1420,142.6,130.8,1244,2.0
14958.8,2680,152.4,137.0,2316,25.0
8149.1,1908,163.0,150.0,1256,6.0
7435.1,1244,170.2,140.6,1104,2.0
7085.1,1492,163.4,155.0,1192,2.0
7416.5,1368,142.6,131.8,1188,2.0
25662.6,8352,590.2,257.4,6820,711.0
11911.3,3328,299.6,206.2,2660,105.0
10662.3,1692,280.6,204.6,1596,4.0
62242.7,15440,905.4,267.4,14496,1405.0
10305.7,2812,158.8,118.8,1968,73.0
7075.4,1340,146.4,137.4,1140,6.0
7752.3,1568,137.0,112.2,1192,24.0
26068.7,8112,193.9,95.1,4651,332.6
7878.8,1800,125.3,112.0,1274,23.6
7495.3,2127,125.3,112.0,1270,36.4
7972.5,2436,125.1,112.0,1312,24.1
15511.9,3274,125.3,104.7,2503,93.3
8043.7,2507,120.3,105.0,1456,36.2
7111.6,1624,121.8,112.0,1226,24.2
77370.7,18396,692.9,95.9,13586,928.7
108460.0,20830,693.0,96.0,17978,1648.6
25776.9,12841,217.0,95.0,10230,255.1
24234.3,6247,125.0,104.8,4465,121.3
74741.6,22874,932.0,108.6,17769,1778.0
61120.7,25405,636.0,119.0,15866,1207.4
15739.8,3017,125.3,104.6,2478,95.0
8701.6,2652,120.3,104.0,1685,36.5
8009.1,1990,125.1,112.0,1293,20.6
44245.7,10755,477.2,95.0,8966,858.8
7551.7,1776,124.8,112.0,1231,21.0
8889.3,2622,120.3,102.0,1765,43.5
8058.9,1905,122.9,104.7,1219,55.2
27341.4,6406,368.5,95.9,5266,483.8
7567.7,2602,125.0,112.0,1302,21.0
7228.8,1899,125.3,112.0,1311,37.2
7658.1,2180,125.2,112.0,1280,24.0
80328.9,18833,697.9,96.0,14818,1235.9
38209.8,13622,432.9,95.9,9742,848.5
15492.8,3387,125.3,104.5,2391,93.4
39074.0,12579,314.5,95.9,9791,497.9
7608.4,2151,125.9,112.0,1289,23.0
39337.0,9520,477.2,95.0,7248,593.5
8022.3,2183,123.0,105.0,1270,58.0
8179.6,2265,120.3,105.0,1331,36.6
7576.3,2206,125.0,112.0,1272,26.6
7386.4,2239,123.0,112.0,2239,23.1
25401.4,8165,148.0,94.1,5003,255.6
7603.1,2824,125.3,112.0,1454,21.0
7277.5,2785,125.2,112.1,1283,36.3
7542.6,2810,125.0,112.0,1376,21.1
7237.5,1995,125.3,112.0,1231,37.3
7773.1,2248,124.8,112.0,2248,21.1
72903.3,21841,477.2,95.0,14284,812.3
18114.8,6040,217.0,94.2,3527,265.1
7583.6,1878,125.4,112.0,1430,21.0
15573.6,3258,125.3,105.0,2303,94.0
8261.3,3769,120.3,105.0,2392,39.1
7678.7,2160,125.1,112.0,1266,22.6
43919.1,11181,154.9,104.7,7395,243.0
8304.3,2120,125.3,112.0,1210,21.0
7191.3,2305,125.3,112.4,1042,36.0
7598.1,1681,126.5,112.0,1459,20.7
55490.0,9483,339.0,95.9,8162,513.1
7356.8,2212,125.3,112.1,1206,36.4
30980.3,14393,135.0,96.0,5275,279.6
7653.3,2649,125.4,112.0,1353,27.5
8017.7,6188,125.2,112.0,4656,54.4
7615.8,2711,125.0,112.0,2072,23.1
79104.9,16165,343.0,95.9,12755,652.3
7575.9,1995,125.0,112.0,1242,21.1
51962.8,11920,132.8,103.1,9442,212.3
47735.6,16223,482.0,94.4,10719,748.3
28026.9,7837,217.0,94.0,5225,346.9
9640.3,2230,125.1,112.0,1556,26.7
16085.3,3366,125.3,105.0,2691,93.1
8321.2,2742,120.3,105.0,1523,37.5
8115.1,2349,125.1,112.0,1340,24.0
7342.7,2324,125.3,112.0,1180,36.3
7526.8,2131,125.0,112.0,1366,21.1
7353.5,2847,125.2,112.0,1418,37.4
7630.4,2447,125.1,112.0,1336,21.0
22983.8,5583,217.0,95.0,4542,246.9
7487.8,2515,127.0,112.0,2515,24.0
7253.3,2010,125.2,112.0,1214,38.1
7616.4,2272,125.9,112.0,2272,21.1
21365.9,5806,135.0,96.0,3866,241.0
7635.9,3078,125.7,112.0,1307,23.0
15329.1,3749,125.3,104.9,2684,94.2
7231.7,2867,109.0,92.5,1770,40.8
12011.6,4261,135.0,96.0,2169,160.6
14300.4,4960,125.2,107.0,2268,93.3
7684.8,1945,125.1,112.0,1642,20.8
15591.4,3244,126.0,104.7,2360,94.4
7997.5,2277,120.3,105.0,1251,36.5
7446.5,1947,127.1,112.0,1614,24.0
7262.0,1968,125.2,112.2,1362,36.6
7568.7,2239,124.7,112.0,1147,20.9
15185.2,2922,125.3,105.0,2434,88.5
8118.9,2338,120.3,105.0,1244,36.2
7529.6,1845,125.2,112.0,1211,20.9
8250.4,2909,125.3,112.7,1562,34.3
9086.2,2458,125.7,112.0,1882,20.8
50076.4,10812,753.0,305.1,9332,1166.7
66195.1,14505,753.0,102.5,12346,1381.6
16183.9,4668,125.8,103.0,4097,90.5
8387.7,2318,120.3,101.6,1193,40.8
7582.4,1818,125.1,112.0,1052,21.0
15225.3,2851,125.3,104.9,2333,92.8
18061.8,5450,217.0,94.5,3300,267.5
7551.0,1788,126.2,112.0,1006,24.0
7368.8,2012,125.7,112.1,1314,37.1
8092.3,2440,122.9,104.9,1437,58.5
8416.2,2163,120.3,105.0,1377,39.6
7773.9,3014,125.1,112.0,1314,22.9
15250.1,3751,125.2,104.7,2509,90.7
15307.7,3610,125.0,105.0,2554,60.8
35914.8,12914,125.9,102.9,6876,210.3
19337.7,4818,483.0,95.9,4098,466.5
14164.5,3531,268.2,96.0,2938,230.1
15172.8,3250,125.3,104.7,2703,90.9
8542.7,1945,120.3,105.0,1580,39.9
7438.1,2261,125.3,112.0,1760,20.7
15525.1,3865,125.3,104.7,2662,94.1
8261.4,2568,120.3,105.0,1318,38.9
8428.4,3229,124.5,112.0,1557,25.3
8360.2,2331,125.5,112.0,1510,42.3
9747.9,3666,125.0,112.0,1759,23.0
16446.8,3437,125.3,104.0,2566,84.9
7598.8,2954,125.0,112.0,1404,21.1
15564.7,3608,125.2,104.9,2747,94.0
8153.6,2316,120.3,105.0,1441,36.6
7644.8,2866,125.3,112.0,1440,23.8
7582.5,3166,125.3,112.0,1322,38.2
7353.5,2228,125.4,112.0,1324,23.1
36822.9,6612,187.0,116.2,5708,208.8
16674.2,3711,125.3,105.0,2932,95.9
11169.0,5091,123.0,96.8,2079,114.3
7851.4,2325,125.1,112.0,1602,24.5
20529.4,5170,480.9,95.9,4466,480.0
16928.4,2664,124.8,110.7,1456,23.7
17510.3,3825,125.3,103.3,2906,102.6
8216.3,2100,120.3,105.0,1422,36.8
7391.2,2557,125.1,112.0,1413,24.7
15552.7,3326,125.3,105.0,2559,96.3
8200.3,2157,120.3,105.0,1418,39.4
7576.8,2363,126.5,112.0,1791,23.7
15306.7,3333,125.4,105.0,2646,61.3
15210.6,2827,125.3,104.7,2422,91.2
8306.4,2118,120.3,105.0,1296,36.4
8778.6,3682,123.0,101.4,2794,59.7
1650.5,1282,127.0,121.0,656,8.9
7237.2,2225,125.3,112.1,1327,36.2
7693.3,3065,125.4,112.0,1446,28.1
15298.9,3016,126.2,104.9,2388,98.6
11544.1,2599,135.0,96.0,1926,159.1
15642.9,3381,125.1,102.2,2351,61.9
20395.4,7272,127.0,108.0,3619,112.3
7763.1,3250,125.1,112.0,1307,26.1
15518.7,3020,125.3,104.9,2303,100.6
8559.5,2067,120.3,105.0,1444,39.5
7410.6,2231,125.4,112.0,1279,23.6
8849.1,2596,127.6,112.0,1715,58.1
7686.5,2522,125.4,112.0,1311,23.7
16074.3,3016,125.2,104.7,2519,100.8
8209.4,2403,120.3,105.0,1373,36.5
9106.6,5025,127.0,112.0,2724,35.9
15492.0,2849,125.3,105.0,2456,95.3
8253.1,2820,120.3,105.0,1262,36.7
7488.8,3888,125.1,112.0,3167,23.7
49766.8,15665,143.0,95.9,10378,338.2
61686.0,12247,535.9,95.7,9993,738.7
15672.7,3090,125.5,103.8,2616,65.4
15500.4,3694,125.4,104.9,2828,92.7
20124.2,8299,217.0,94.5,4531,361.2
38611.1,8867,159.0,96.0,6438,332.7
16702.9,3264,126.9,105.0,2842,62.8
19142.1,6125,126.3,103.2,3845,136.1
62163.4,12726,550.2,95.7,11494,865.8
23104.9,5198,227.0,96.0,3878,379.7
15485.3,3457,125.1,105.0,2514,59.7
15558.0,2832,125.2,104.9,2415,98.8
55330.7,11024,439.1,95.7,9659,728.6
12603.5,3030,117.0,95.7,2267,78.0
16624.3,3728,125.1,104.9,2337,101.2
44384.1,8688,159.0,95.7,7098,342.7
15364.9,3766,125.1,105.0,2702,59.6
15831.5,3464,126.8,105.0,2603,60.2
15431.8,3604,125.2,104.9,2506,93.6
22905.5,6614,405.6,95.7,5132,473.7
24687.9,8900,204.2,95.7,5831,282.3
97518.8,19373,592.8,95.7,17649,1473.4
58020.8,15684,236.8,95.7,11645,603.8
39118.7,7763,134.2,95.7,6585,298.2
19243.9,4405,135.0,90.9,3714,176.2
69146.4,13597,418.3,95.7,11864,778.4
55589.3,13590,441.1,95.7,11725,1229.3
16116.0,3348,128.3,105.0,2676,61.7
15455.4,3234,125.4,104.9,2684,101.2
111995.0,17033,358.9,99.0,15399,833.7
15433.2,3561,125.1,105.0,2557,60.3
15425.0,2563,126.3,104.7,2334,104.3
15620.9,3672,125.1,105.0,2891,60.1
75582.7,17045,697.9,95.7,14805,1463.5
9850.1,3910,121.0,96.0,2495,128.0
65386.9,11953,454.0,95.7,11015,792.6
15720.5,3654,125.1,103.8,2747,66.5
15531.5,2731,125.1,105.0,2288,95.4
21061.2,5140,484.1,95.7,4244,487.3
65300.7,14234,407.6,95.7,11899,884.0
45854.2,8289,128.0,95.7,7237,256.1
79592.2,16142,583.9,95.7,13874,1157.3
15414.7,3076,125.2,104.9,2484,93.6
42230.6,12293,284.0,95.7,9031,632.8
48126.6,18328,191.0,95.7,10528,710.8
15449.5,2724,125.1,105.0,2305,96.5
15525.6,3456,126.4,105.0,2513,60.4
15647.2,3065,125.1,103.9,2425,97.3
67432.6,11805,535.9,95.7,10770,837.9
15476.6,3501,125.1,105.0,2467,60.0
76105.8,16243,583.8,95.7,13801,982.5
52519.3,8710,276.0,120.0,7859,403.0
18909.1,8861,140.0,113.7,4781,138.1
20124.6,5085,468.7,95.7,4209,446.4
54973.1,16048,505.9,95.7,11548,1146.8
17273.1,5951,446.0,95.7,4666,446.0
25240.4,6024,368.5,90.6,5103,470.1
23272.0,5675,362.9,95.9,5117,433.8
89204.5,25872,698.8,108.8,21492,1974.3
57895.1,17715,753.0,111.2,13260,1524.0
17860.9,11903,121.0,95.1,5506,194.2
77849.3,14583,637.5,95.7,12847,1005.5
29674.4,8050,388.6,95.7,6391,585.8
37113.2,7777,506.9,95.9,6935,849.7
19899.6,9097,482.0,268.3,5965,514.6
20573.3,4840,469.2,95.7,3853,483.0
5494.8,1989,135.0,96.0,1113,83.0
4229.2,1244,121.7,98.0,821,20.7
10558.2,2736,125.9,107.6,1897,0.0
7930.0,1935,122.5,98.3,1510,32.1
6603.2,1654,120.8,101.7,1153,31.1
67572.4,22015,188.1,103.2,12821,147.9
7406.5,1719,122.4,97.6,1375,33.4
7817.9,3051,120.6,101.8,1552,31.0
