distance,elapsed_time,highest_elevation,lowest_elevation,moving_time,total_elevation_gain,stop_time,stop_ratio,avg_speed_implied_kmh,pace_min_per_km
7349.1,1595,232.2,148.2,1476,92.6,119,0.07460815047021943,17.924634146341464,3.3473486549373397
7300.1,1227,228.4,148.5,1156,0.0,71,0.05786471067644662,22.733875432525956,2.6392332525125224
7363.6,1669,231.0,148.3,1505,91.6,164,0.09826243259436789,17.613926910299007,3.4063954225288353
7342.5,1727,231.4,148.4,1553,91.9,174,0.1007527504342791,17.020605280103027,3.5251390307570083
26032.5,5697,173.6,126.8,4407,87.9,1290,0.22643496577145866,21.265486725663717,2.8214731585518105
8414.7,1365,247.9,148.5,1365,29.5,0,0.0,22.192615384615387,2.703602029781216
7351.8,1466,231.2,148.3,1381,91.0,85,0.05798090040927694,19.16472121650978,3.1307525594638954
7309.3,1212,228.3,148.4,1100,0.0,112,0.0924092409240924,23.921345454545456,2.5082201213978537
7365.4,1606,230.8,148.3,1453,91.1,153,0.09526774595267747,18.248754301445288,3.2878956562666883
7308.5,1224,228.9,148.4,1147,0.0,77,0.06290849673202614,22.938622493461207,2.6156758112699823
7341.2,1591,230.2,148.3,1506,90.9,85,0.05342551854179761,17.54868525896414,3.4190595542963007
16013.0,3292,153.0,128.0,2796,18.9,496,0.15066828675577157,20.617596566523606,2.910135514894148
7333.4,1258,228.9,148.4,1159,0.0,99,0.07869634340222575,22.778464193270057,2.634066963027609
7341.7,1570,230.2,148.3,1397,92.6,173,0.11019108280254777,18.919198282032927,3.171381741740106
7311.1,1342,280.9,198.3,1241,111.8,101,0.07526080476900149,21.208670427074942,2.8290316550633055
7338.8,1546,261.0,182.9,1501,157.9,45,0.02910737386804657,17.601385742838108,3.4088225141258333
8313.5,3547,213.7,175.5,1901,222.6,1646,0.46405413025091624,15.743608627038402,3.811070347426876
38835.3,11626,311.8,126.8,9250,270.5,2376,0.20436951660072253,15.114278918918922,3.9697560381062242
7310.7,1225,229.0,148.4,1157,0.0,68,0.05551020408163265,22.747208297320658,2.637686313668094
7329.5,1612,229.0,148.3,1454,90.6,158,0.09801488833746898,18.14731774415406,3.3062737339973167
7292.2,1198,230.2,148.4,1179,0.0,19,0.015859766277128547,22.26625954198473,2.6946600477222233
7317.7,1590,228.1,148.4,1416,80.3,174,0.10943396226415095,18.604322033898306,3.2250570534457554
7332.5,1217,229.5,148.4,1160,0.0,57,0.04683648315529992,22.756034482758622,2.636663257188317
7378.2,1455,232.1,148.4,1409,91.7,46,0.03161512027491409,18.851327182398865,3.18279977953069
7299.2,1199,228.8,148.4,1199,0.0,0,0.0,21.915863219349458,2.737742948998977
7312.0,1647,229.9,148.4,1433,86.8,214,0.129933211900425,18.369295184926727,3.2663202042304884
7298.0,1158,230.1,148.4,1158,0.0,0,0.0,22.688082901554402,2.644560153466703
7341.1,1530,228.9,148.4,1444,90.4,86,0.05620915032679739,18.301911357340725,3.2783461152506663
7305.4,1062,229.6,148.4,1062,0.0,0,0.0,24.764067796610167,2.422865277739754
7346.2,1650,228.4,148.4,1461,91.0,189,0.11454545454545455,18.10151950718686,3.3146388609076807
7277.4,1169,229.1,148.4,1114,0.0,55,0.04704875962360992,23.517630161579895,2.5512774708916193
7382.7,1614,231.5,148.6,1525,93.1,89,0.05514250309789343,17.428013114754098,3.44273323671105
7327.6,1119,228.2,148.4,1119,0.0,0,0.0,23.574048257372656,2.5451716796768378
7323.0,1372,232.5,148.5,1102,0.0,270,0.1967930029154519,23.92268602540835,2.5080795666621145
7353.1,1469,230.9,148.4,1303,80.1,166,0.11300204220558203,20.315548733691482,2.953402873164606
6432.5,1480,231.4,148.4,1391,80.0,89,0.06013513513513514,16.647735442127964,3.6040937945329707
7309.9,1150,229.5,148.4,1150,0.0,0,0.0,22.883165217391305,2.6220148930445926
7471.3,1597,230.9,148.3,1323,80.4,274,0.17157169693174704,20.330068027210885,2.9512936169073654
7325.5,1218,227.9,148.4,1103,0.0,115,0.09441707717569786,23.90915684496827,2.509498782790708
7379.7,1417,230.3,148.4,1187,0.0,230,0.16231474947071278,22.381566975568663,2.6807774480444104
7429.1,1503,231.2,148.4,1365,80.5,138,0.09181636726546906,19.59323076923077,3.0622821068500894
7308.3,1190,228.5,148.5,1190,0.0,0,0.0,22.109142857142857,2.7138094130417927
7404.8,1758,231.0,148.4,1422,80.9,336,0.19112627986348124,18.74632911392405,3.2006266205704406
7334.1,1249,227.8,148.4,1166,0.0,83,0.06645316253002402,22.643876500857637,2.64972298350627
7384.3,1586,229.9,148.5,1227,0.0,359,0.22635561160151324,21.665427872860636,2.7693891093265437
7527.9,1622,231.6,147.1,1406,81.9,216,0.13316892725030827,19.274850640113797,3.112864588176428
7397.1,1407,230.1,148.4,1397,0.0,10,0.007107320540156361,19.061961345740876,3.1476299270434813
7443.2,1579,232.4,148.3,1365,82.0,214,0.13552881570614314,19.630417582417582,3.056481083404987
7309.7,1110,228.6,148.4,1039,0.0,71,0.06396396396396396,25.32716073147257,2.368998271702897
7437.8,1945,232.6,148.4,1443,0.0,502,0.2580976863753213,18.555841995842,3.233483019172336
7481.6,1608,230.7,148.4,1603,80.7,5,0.003109452736318408,16.802096069868995,3.5709830339321353
7382.1,1446,230.2,148.5,1243,0.0,203,0.14038727524204703,21.380176991150446,2.806337853275716
7465.7,1589,231.2,148.3,1589,80.8,0,0.0,16.91410950283197,3.5473342530952667
7382.4,1455,230.8,148.5,1276,0.0,179,0.12302405498281786,20.82808777429467,2.880725328709724
7473.8,1547,231.8,148.4,1547,91.9,0,0.0,17.392165481577244,3.449829181050247
7383.3,1802,232.1,148.4,1267,0.0,535,0.2968923418423973,20.97859510655091,2.860058058952862
7419.3,1465,230.6,148.3,1359,80.5,106,0.07235494880546076,19.653774834437087,3.0528486514900326
7386.9,1616,229.8,148.4,1325,0.0,291,0.18007425742574257,20.0700679245283,2.9895265041266748
7417.8,1516,231.5,148.3,1320,91.3,196,0.12928759894459102,20.230363636363638,2.9658389279840383
7441.3,2453,232.4,148.5,1345,10.4,1108,0.4516918059518956,19.917234200743497,3.012466459713581
7649.1,1815,248.2,148.3,1513,106.4,302,0.16639118457300275,18.200105750165235,3.296684141489412
8455.4,3782,167.9,144.0,2001,23.3,1781,0.4709148598625066,15.212113943028488,3.9442249923126056
10136.2,2981,265.7,148.4,2562,62.5,419,0.1405568601140557,14.24290398126464,4.212624060298731
8060.4,2869,231.2,147.5,2483,104.4,386,0.13454165214360406,11.686443817962143,5.134153805435628
8712.7,2402,229.6,148.4,1564,21.6,838,0.3488759367194005,20.054808184143226,2.99180124033499
7506.0,1623,232.2,148.3,1623,81.8,0,0.0,16.649168207024033,3.603783639754863
7394.4,1555,230.8,148.4,1159,10.5,396,0.2546623794212219,22.967937877480587,2.6123372642359985
7421.1,1549,230.4,148.3,1410,80.0,139,0.08973531310522918,18.94748936170213,3.166646454029726
7042.7,1727,159.9,144.0,1239,11.3,488,0.28257093225246094,20.46305084745763,2.9321141039658083
7553.1,1831,231.3,148.4,1273,10.4,558,0.3047515019115238,21.35990573448547,2.809001160671335
7490.2,1810,237.2,148.4,1397,94.3,413,0.2281767955801105,19.301875447387257,3.108506225912971
7411.2,11523,230.2,148.4,1253,0.0,10270,0.8912609563481733,21.29315243415802,2.8178072826712723
7444.6,1556,232.0,148.4,1407,81.6,149,0.09575835475578406,19.048017057569297,3.1499341804798107
7372.1,1404,229.7,148.4,1283,10.5,121,0.08618233618233619,20.685549493374907,2.9005755935667357
7486.1,2096,237.3,148.3,1528,83.9,568,0.27099236641221375,17.63740837696335,3.4018603367129296
7469.0,3181,232.1,148.4,2568,10.8,613,0.1927066960075448,10.470560747663551,5.730352122104699
7435.0,1596,230.8,148.4,1481,80.6,115,0.07205513784461152,18.072923700202566,3.319883434207577
7370.1,1270,231.5,148.4,1163,12.3,107,0.08425196850393701,22.813723129836628,2.6299959747267105
7449.3,1524,231.0,148.4,1387,80.8,137,0.08989501312335958,19.334881038211968,3.1031998532300573
7396.2,1617,230.0,148.4,1339,10.6,278,0.17192331478045764,19.88522778192681,3.0173151978944146
7409.5,1514,231.5,148.4,1412,90.9,102,0.06737120211360634,18.891076487252125,3.1761027509728503
7400.2,1637,230.0,148.4,1445,0.0,192,0.11728772144166158,18.436484429065743,3.254416547300523
7428.4,1592,230.8,148.4,1387,80.4,205,0.12876884422110552,19.280634462869504,3.111930788146393
36264.3,6569,200.0,126.7,5968,128.3,601,0.09149033338407672,21.87524798927614,2.742826048391025
7403.3,1751,229.7,148.4,1602,0.0,149,0.08509423186750428,16.636629213483147,3.6064998041413965
7431.5,1656,231.2,148.3,1557,91.1,99,0.059782608695652176,17.182658959537573,3.49189261925587
7928.9,3999,230.0,148.4,1963,0.0,2036,0.5091272818204551,14.541029037187975,4.1262554284537165
7447.2,1662,230.5,148.3,1525,80.4,137,0.08243080625752106,17.580275409836066,3.412915816235185
7454.6,1558,233.7,148.4,1263,12.9,295,0.18934531450577663,21.248266033254158,2.823759826147614
7566.7,1654,231.4,147.3,1462,81.7,192,0.11608222490931076,18.632093023255816,3.2202501310566913
7404.0,1211,229.8,148.4,1120,0.0,91,0.07514450867052024,23.798571428571428,2.5211597334773996
7553.5,1868,240.8,148.3,1620,101.1,248,0.13276231263383298,16.785555555555554,3.5745018865426625
49535.9,13597,268.4,148.4,10962,344.8,2635,0.19379274840038244,16.26794745484401,3.6882341897492523
7411.9,1764,230.6,148.5,1300,0.0,464,0.26303854875283444,20.52526153846154,2.9232270627864203
7460.7,1987,234.7,148.3,1563,93.4,424,0.21338701560140916,17.183953934740885,3.491629471765384
8014.9,2273,230.7,147.3,1339,10.9,934,0.41091069071711395,21.548648244958923,2.78439739318852
7440.5,1908,231.0,148.4,1556,91.4,352,0.18448637316561844,17.21452442159383,3.485428846627691
8517.3,3166,247.9,148.4,1687,33.3,1479,0.467150979153506,18.17562537048014,3.301124378226277
7510.5,1669,231.7,148.4,1481,92.2,188,0.11264230077890952,18.256448345712357,3.2865099971151497
7371.7,1228,228.7,148.4,1081,0.0,147,0.11970684039087948,24.549602220166513,2.444031453622186
7470.0,1716,230.5,148.3,1499,80.3,217,0.12645687645687645,17.939959973315545,3.344489067380634
15937.4,4203,265.4,134.6,3125,102.4,1078,0.25648346419224366,18.3598848,3.267994361271809
7378.6,1580,231.1,148.3,1429,80.6,151,0.09556962025316455,18.58849545136459,3.227802925577571
7365.4,1371,229.3,148.4,1371,0.0,0,0.0,19.34021881838074,3.1023433893610672
7445.1,1582,230.8,148.4,1402,80.5,180,0.11378002528445007,19.11723252496434,3.138529592170242
7352.1,1362,227.7,148.5,1362,0.0,0,0.0,19.43286343612335,3.08755321608792
7402.9,1512,230.8,148.4,1379,80.4,133,0.08796296296296297,19.325917331399566,3.104639172936732
7373.3,1427,228.3,148.4,1202,0.0,225,0.15767344078486334,22.083094841930116,2.7170104747308983
7416.4,1453,230.8,148.3,1301,80.7,152,0.10461114934618032,20.521936971560336,2.92370062743829
7353.5,1439,228.7,148.4,1439,0.0,0,0.0,18.39652536483669,3.26148546043834
7469.4,1415,231.6,148.5,1360,80.7,55,0.038869257950530034,19.771941176470587,3.0346034041109955
7360.9,1247,227.3,148.5,1127,0.0,120,0.09623095429029671,23.513078970718723,2.551771296082454
7411.4,1481,230.3,148.4,1326,80.0,155,0.10465901417960838,20.121447963800904,2.981892759802467
8466.7,1436,228.6,148.4,1339,21.3,97,0.06754874651810584,22.76334578043316,2.6358163944236437
7530.3,1688,231.2,148.3,1688,91.5,0,0.0,16.059881516587676,3.736017600007082
12795.4,2660,265.6,144.0,2274,62.2,386,0.14511278195488722,20.256569920844328,2.962001969457774
7525.4,1875,236.8,148.4,1504,84.1,371,0.19786666666666666,18.01292553191489,3.3309414338994165
10202.1,1712,265.8,148.4,1626,62.2,86,0.05023364485981308,22.58767527675277,2.65631585653934
7440.6,1761,230.9,148.4,1551,80.3,210,0.11925042589437819,17.270251450676984,3.474182189608365
10145.5,2049,265.4,148.4,1921,61.9,128,0.06246949731576379,19.01290994273816,3.155750496936244
7540.7,3048,241.8,148.3,1558,89.7,1490,0.48884514435695536,17.42395378690629,3.4435353039726637
10279.5,1954,266.5,148.4,1870,62.8,84,0.042988741044012284,19.789411764705882,3.031924380238987
7436.3,1652,230.3,148.4,1499,80.4,153,0.09261501210653753,17.859026017344895,3.3596457019395847
8512.4,1702,248.0,148.4,1422,33.8,280,0.1645123384253819,21.550379746835443,2.784173676049058
7485.9,1484,231.2,148.3,1348,91.8,136,0.09164420485175202,19.992017804154305,3.00119780743353
7367.5,1136,229.3,148.4,1043,0.0,93,0.0818661971830986,25.42953020134228,2.3594615993665875
7423.4,1474,230.6,148.5,1349,80.2,125,0.08480325644504749,19.81040770941438,3.028711012923099
7385.4,1141,228.8,148.4,1126,0.0,15,0.013146362839614373,23.612291296625223,2.5410494579395384
7433.4,1434,230.4,148.3,1334,81.0,100,0.0697350069735007,20.060149925037482,2.99100456498148
7380.1,1218,228.0,148.4,1135,0.0,83,0.06814449917898194,23.408246696035242,2.5631992339760528
7417.5,1577,231.7,148.4,1447,92.4,130,0.08243500317057705,18.454042847270216,3.2513200763959103
19115.0,3537,148.6,128.0,3101,46.5,436,0.12326830647441335,22.190906159303452,2.703810271165751
7520.6,2034,230.7,148.5,1237,0.0,797,0.3918387413962635,21.8869523039612,2.7413592887092344
7400.0,1630,228.9,148.4,1504,80.0,126,0.07730061349693251,17.71276595744681,3.387387387387387
49149.0,9763,150.3,104.3,8347,119.3,1416,0.14503738604937008,21.197603929555527,2.8305085895270845
27173.1,5439,173.7,126.8,4832,87.1,607,0.11160139731568303,20.24485927152318,2.9637153410296704
19415.2,4074,211.6,146.5,3481,113.8,593,0.14555719194894454,20.07891985061764,2.9882085513755543
14492.2,35667,231.0,148.4,2705,81.4,32962,0.9241595872935767,19.287216266173754,3.110868835189504
14646.7,35519,230.8,148.4,2529,80.5,32990,0.9287986711337594,20.849395017793597,2.8777813432377255
14667.8,35549,230.1,148.4,2624,80.2,32925,0.9261863906157698,20.123506097560977,2.981587786398324
7306.1,1282,228.4,148.4,1193,0.0,89,0.06942277691107644,22.04690695725063,2.7214701870126787
7180.9,1560,230.6,148.4,1466,80.3,94,0.06025641025641026,17.633860845839017,3.4025447135224463
7313.0,1273,230.3,148.5,1156,0.0,117,0.09190887666928516,22.774048442906576,2.634577692693377
7344.8,1676,228.6,148.4,1467,79.3,209,0.1247016706443914,18.0240490797546,3.3288857422938674
28604.5,6892,152.8,126.8,5091,65.6,1801,0.2613174695298897,20.227106658809667,2.9663164886643707
14632.6,35210,228.8,148.3,2444,79.0,32766,0.9305879011644419,21.553747954173485,2.783738592822419
14721.7,35464,229.9,148.4,2546,79.9,32918,0.9282088878863073,20.816229379418697,2.882366393373953
14675.6,35782,229.3,148.3,2611,79.5,33171,0.9270303504555363,20.234454232094986,2.9652393542115254
14632.6,35213,228.8,148.3,2447,79.0,32766,0.9305086189759464,21.527323252962812,2.787155620555016
14658.3,35990,230.7,148.4,2562,79.6,33428,0.9288135593220339,20.59714285714286,2.913025384935498
14689.6,35730,231.5,148.4,2611,79.4,33119,0.9269241533725161,20.253757181156647,2.9624133173583123
14700.1,35339,231.0,148.4,2561,80.6,32778,0.9275304903930501,20.663943771964078,2.9036083654759715
14698.1,35975,230.7,148.4,2481,80.8,33494,0.9310354412786658,21.327351874244258,2.8132887924289536
14703.4,35024,231.4,148.3,2452,81.7,32572,0.9299908634079488,21.5873735725938,2.7794024964747384
15069.2,35334,229.3,145.5,2553,83.1,32781,0.9277466462896926,21.249165687426558,2.823640272874472
14651.8,35650,229.5,148.4,2527,79.7,33123,0.9291164095371669,20.873161851998418,2.8745046114925583
14630.1,34815,229.3,148.4,2523,79.5,32292,0.9275312365359759,20.875291319857315,2.874211386114927
14721.1,35084,230.9,148.4,2493,80.1,32591,0.928941967848592,21.25790613718412,2.822479298421993
14326.7,34874,230.1,148.3,2232,80.5,32642,0.9359981648219303,23.107580645161292,2.5965504966251824
14637.5,35822,228.1,148.4,2542,79.0,33280,0.9290380213276758,20.72974036191975,2.8943922573299177
14656.3,35957,230.6,148.4,2443,79.7,33514,0.9320577356286676,21.597494883340154,2.778099975209751
14698.0,35645,231.5,148.4,2501,91.0,33144,0.929835881610324,21.156657337065173,2.835986755567651
14643.3,34975,229.7,148.4,2477,89.6,32498,0.9291779842744817,21.282147759386355,2.8192643279406506
14697.8,35507,232.3,148.4,2434,90.9,33073,0.9314501365927845,21.73873459326212,2.760050256954556
14657.6,35568,229.0,148.4,2483,90.3,33085,0.9301900584795322,21.25145388642771,2.823336244223702
14689.1,34495,230.3,148.3,2477,91.4,32018,0.9281924916654588,21.34871215179653,2.8104739795721545
14699.6,34686,229.8,148.4,2469,80.2,32217,0.9288185435045839,21.433195625759417,2.799395901929304
7333.9,1455,230.2,148.5,1130,0.0,325,0.22336769759450173,23.364637168141595,2.5679833831022147
7183.1,1446,229.3,148.4,1345,79.6,101,0.0698478561549101,19.226141263940523,3.120751022074963
7375.2,1507,227.5,148.5,1149,0.0,358,0.23755806237558064,23.107676240208875,2.596539754854106
7356.8,1587,229.1,148.4,1426,79.6,161,0.10144927536231885,18.572566619915847,3.2305712628679135
7325.1,1260,228.0,148.5,1222,0.0,38,0.03015873015873016,21.579672667757777,2.7803943518404757
7388.5,1711,231.2,148.4,1619,90.8,92,0.05376972530683811,16.429030265596047,3.6520719135593604
48256.8,9455,148.6,104.2,7748,96.2,1707,0.18053939714436806,22.4218482188952,2.6759613843713903
10036.1,1674,266.2,148.5,1632,65.7,42,0.025089605734767026,22.13845588235294,2.7102161198074946
7380.1,1524,230.8,148.4,1448,91.4,76,0.049868766404199474,18.348314917127073,3.2700550579712107
7298.8,1156,228.7,148.4,1026,0.0,130,0.11245674740484429,25.60982456140351,2.342850879596646
7363.4,1614,231.0,148.4,1429,91.0,185,0.11462205700123916,18.550202939118265,3.234465962281917
7308.5,1050,228.7,148.4,1050,0.0,0,0.0,25.057714285714287,2.3944721899158514
7371.6,1442,232.7,148.4,1380,89.6,62,0.04299583911234397,19.230260869565218,3.1200824787020456
7296.8,1090,228.3,148.5,1090,0.0,0,0.0,24.09952293577982,2.4896758396374667
7343.2,1577,228.8,148.4,1452,79.7,125,0.07926442612555486,18.20628099173554,3.295565965791481
5757.6,1689,150.3,134.8,1174,12.5,515,0.3049141503848431,17.655332197614996,3.3984067435505536
13632.7,4284,227.7,136.3,2785,15.0,1499,0.349906629318394,17.622161579892282,3.40480364613515
7344.7,1787,229.1,148.3,1540,80.2,247,0.13822048125349748,17.169428571428572,3.494583395736609
11765.1,2916,229.4,148.5,2484,85.3,432,0.14814814814814814,17.050869565217393,3.518882117449065
7404.4,2536,228.9,148.4,1648,90.5,888,0.3501577287066246,16.174660194174756,3.7095060594601406
11053.5,2085,265.3,144.1,1965,65.3,120,0.05755395683453238,20.250687022900767,2.9628624417605285
7348.4,1590,228.5,148.4,1505,79.4,85,0.05345911949685535,17.57756810631229,3.4134414747881623
11242.8,2267,265.5,144.1,2226,63.0,41,0.01808557565063961,18.18242587601078,3.29988970719038
7382.1,1600,229.1,148.3,1444,79.5,156,0.0975,18.404127423822715,3.2601382623733985
7685.6,1446,227.3,148.5,1163,0.0,283,0.19571230982019364,23.79033533963887,2.5220325457131954
7401.8,1608,229.9,148.4,1504,90.9,104,0.06467661691542288,17.71707446808511,3.3865636286669005
7303.0,1178,228.4,148.4,1178,0.0,0,0.0,22.31816638370119,2.688392897895842
7376.2,1395,231.5,148.4,1325,89.6,70,0.05017921146953405,20.040996226415093,2.9938631454317037
7307.4,1191,228.1,148.5,1191,0.0,0,0.0,22.08785894206549,2.716424446451543
7359.3,1475,228.5,148.4,1393,78.2,82,0.05559322033898305,19.019009332376168,3.1547384488560954
7310.4,1221,228.6,148.4,1165,0.0,56,0.04586404586404586,22.590077253218883,2.6560334135843005
7311.2,1476,229.2,148.4,1430,79.5,46,0.03116531165311653,18.40581818181818,3.259838786154576
10918.8,1880,242.8,136.4,1792,62.0,88,0.04680851063829787,21.935089285714287,2.7353433222210013
7415.3,1448,194.0,117.0,1420,90.0,28,0.019337016574585635,18.799352112676058,3.191599350891625
10112.1,1740,199.0,94.8,1676,61.0,64,0.0367816091954023,21.720501193317425,2.762367197054354
7468.2,1520,147.4,71.2,1520,92.0,0,0.0,17.687842105263158,3.392160538460852
10341.4,1748,186.4,80.4,1668,67.0,80,0.04576659038901602,22.31956834532374,2.688224031562458
7443.1,1520,154.8,76.2,1488,93.0,32,0.021052631578947368,18.0075,3.331945022907122
7460.9,1172,164.6,89.8,1172,14.0,0,0.0,22.917440273037542,2.6180934382357806
7455.3,1464,162.4,85.8,1432,91.0,32,0.02185792349726776,18.74237430167598,3.201301982035152
10481.4,1884,274.2,167.0,1780,64.0,104,0.055201698513800426,21.198337078651683,2.8304106957721937
7480.5,1608,256.2,178.8,1528,90.0,80,0.04975124378109453,17.624214659685865,3.404407013791413
12249.0,2812,284.6,178.0,2364,66.0,448,0.1593172119487909,18.653299492385788,3.216589109315046
7477.1,1460,235.2,157.0,1444,92.0,16,0.010958904109589041,18.640969529085872,3.2187167038914373
7468.5,1248,232.4,157.6,1204,17.0,44,0.035256410256410256,22.331063122923588,2.686840284751512
7454.9,1460,227.2,149.8,1460,92.0,0,0.0,18.381945205479454,3.264072399808627
7503.1,1320,252.4,174.8,1248,15.0,72,0.05454545454545454,21.643557692307695,2.7721874958350545
7433.0,1560,248.6,173.4,1536,90.0,24,0.015384615384615385,17.42109375,3.444100632315351
7442.1,1208,232.2,159.0,1208,13.0,0,0.0,22.178443708609272,2.7053295888705247
7422.6,1596,217.6,151.0,1560,85.0,36,0.022556390977443608,17.129076923076923,3.5028157249481313
7399.5,1232,157.0,79.8,1200,16.0,32,0.025974025974025976,22.1985,2.702885330089871
7458.7,1416,153.8,77.2,1384,89.0,32,0.022598870056497175,19.401242774566473,3.09258539244998
8522.0,1412,163.2,68.6,1364,32.0,48,0.0339943342776204,22.49208211143695,2.6676054134397247
7442.1,1452,168.4,91.2,1420,91.0,32,0.02203856749311295,18.86729577464789,3.180105973672306
11499.6,1928,199.6,89.4,1912,61.0,16,0.008298755186721992,21.651966527196652,2.771110879218987
7435.8,1476,157.8,80.2,1424,90.0,52,0.03523035230352303,18.798370786516855,3.191765961071214
7491.5,1288,148.0,68.6,1240,17.0,48,0.037267080745341616,21.74951612903226,2.758682061892367
7415.0,1380,147.6,70.2,1380,91.0,0,0.0,19.343478260869567,3.1018206338503034
7386.9,1280,163.0,82.8,1236,16.0,44,0.034375,21.5152427184466,2.7887205729060907
7407.7,1416,170.8,92.4,1388,93.0,28,0.01977401129943503,19.213054755043228,3.122876646372468
13077.0,2444,261.4,155.8,2288,69.0,156,0.06382978723404255,20.575699300699302,2.9160612780709134
7529.7,1528,207.2,129.2,1456,91.0,72,0.04712041884816754,18.61739010989011,3.2227932941108763
9220.4,2188,196.6,124.0,1920,29.0,268,0.12248628884826325,17.288249999999998,3.470565268318077
6616.6,1456,169.6,91.6,1240,86.0,216,0.14835164835164835,19.20948387096774,3.1234571632963557
10708.0,2216,195.4,89.4,2048,58.0,168,0.07581227436823104,18.82265625,3.1876478645249655
7238.0,1512,148.6,72.8,1400,87.0,112,0.07407407407407407,18.612000000000002,3.223726627981947
10153.5,2028,204.4,98.6,1896,62.0,132,0.0650887573964497,19.27879746835443,3.1122273107795344
7456.0,1448,171.2,95.2,1392,91.0,56,0.03867403314917127,19.282758620689656,3.1115879828326176
10655.7,1932,211.8,105.2,1788,63.0,144,0.07453416149068323,21.45442953020134,2.7966252803663765
7358.6,1332,171.4,95.6,1332,90.0,0,0.0,19.88810810810811,3.0168782105291765
12968.0,2072,205.0,99.2,2056,62.0,16,0.007722007722007722,22.70661478599222,2.6424018095825623
7409.5,1544,153.6,77.4,1496,90.0,48,0.031088082901554404,17.83034759358289,3.3650493735519715
10501.6,2192,204.2,99.0,1996,68.0,196,0.08941605839416059,18.940761523046096,3.167771260252406
7467.4,1600,184.6,110.4,1564,88.0,36,0.0225,17.18838874680307,3.490728589156422
11897.2,2596,248.0,138.8,2168,70.0,428,0.16486902927580893,19.755498154981552,3.0371291844579673
7433.7,1456,219.2,144.2,1440,91.0,16,0.01098901098901099,18.58425,3.228540296218572
14168.2,2740,242.4,137.2,2536,89.0,204,0.07445255474452554,20.112586750788644,2.983206523529218
7436.6,1512,189.2,111.6,1460,90.0,52,0.03439153439153439,18.336821917808223,3.272104635630978
7285.7,5716,94.6,64.4,1488,39.0,4228,0.7396780965710287,17.6266935483871,3.4039282429965554
11267.0,1892,161.8,49.6,1836,54.0,56,0.02959830866807611,22.0921568627451,2.7158959794088933
7352.8,1476,139.8,64.2,1396,91.0,80,0.05420054200542006,18.96137535816619,3.164327421753164
11251.8,1816,194.4,86.8,1816,59.0,0,0.0,22.30533039647577,2.6899399799735746
7372.4,1560,158.0,82.8,1432,90.0,128,0.08205128205128205,18.533966480446928,3.237299477329861
8706.3,1468,186.8,92.2,1364,29.0,104,0.07084468664850137,22.97850439882698,2.6111359973046344
7359.4,1572,171.2,95.0,1440,92.0,132,0.08396946564885496,18.398500000000002,3.2611354186482595
8496.5,1284,186.2,94.0,1268,30.0,16,0.012461059190031152,24.12255520504732,2.4872986916181175
7379.8,1364,166.8,88.4,1364,92.0,0,0.0,19.477478005865102,3.0804809525100048
8652.7,1356,182.8,88.2,1340,30.0,16,0.011799410029498525,23.246059701492538,2.5810825907905426
7400.5,1408,156.2,79.4,1380,88.0,28,0.019886363636363636,19.305652173913042,3.10789811499223
7500.7,1188,155.2,79.8,1116,15.0,72,0.06060606060606061,24.195806451612903,2.4797685549348727
7366.9,1576,147.0,70.8,1428,91.0,148,0.09390862944162437,18.57201680672269,3.2306669019533323
15440.5,2832,188.6,74.2,2700,66.0,132,0.046610169491525424,20.587333333333333,2.914413393348661
7331.8,1380,154.4,80.0,1360,88.0,20,0.014492753623188406,19.407705882352943,3.0915555070605674
7477.2,1328,171.6,96.2,1296,16.0,32,0.024096385542168676,20.77,2.8887818969667793
7318.2,1408,173.2,97.8,1340,89.0,68,0.048295454545454544,19.660835820895525,3.051752252375356
10492.5,2008,218.8,114.8,1916,70.0,92,0.045816733067729085,19.714509394572023,3.0434437296481613
7351.7,1536,180.2,104.4,1472,90.0,64,0.041666666666666664,17.97970108695652,3.337096635245363
10336.2,1952,225.0,121.6,1860,66.0,92,0.0471311475409836,20.005548387096777,2.9991679727559446
7371.6,1500,187.4,112.6,1384,89.0,116,0.07733333333333334,19.174682080924857,3.129126196031617
50777.1,11668,142.2,94.6,9316,75.0,2352,0.20157696263284197,19.621893516530697,3.057808867908303
51411.5,15148,258.2,87.6,11756,232.0,3392,0.22392395035648271,15.743569241238516,3.8110798816088494
51291.8,10772,152.8,113.0,9188,75.0,1584,0.14704790196806536,20.096917718763606,2.9855324502812013
52049.8,9972,162.6,108.8,8920,81.0,1052,0.10549538708383474,21.006645739910315,2.8562389608925804
28290.0,5972,127.4,102.0,5048,40.0,924,0.15472203616878769,20.17511885895404,2.9739601743843527
51702.8,13004,229.0,116.4,9644,486.0,3360,0.2583820362965241,19.30009124844463,3.108793592094303
6943.3,3912,131.6,103.4,1432,36.0,2480,0.6339468302658486,17.455223463687155,3.4373664779955737
12234.5,2484,199.8,92.6,2180,88.0,304,0.12238325281803543,20.203761467889912,2.9697440298609123
7337.0,1480,169.0,92.2,1392,90.0,88,0.05945945945945946,18.974999999999998,3.1620553359683794
8558.3,1356,206.4,112.2,1300,29.0,56,0.04129793510324484,23.69990769230769,2.5316554300114125
7368.3,1360,192.8,116.6,1340,94.0,20,0.014705882352941176,19.795432835820897,3.031002175988129
8522.1,1364,220.6,128.4,1224,29.0,140,0.10263929618768329,25.065,2.39377618192699
